Kadar Garam (%),Kadar Air (%),Kualitas
99.40948251548416,1.4392403156845763,K1
99.83194985718947,1.0152710944815297,K1
96.50201841579243,1.0990011455905428,K1
99.65409358648986,1.041522874483721,K1
96.33603515931159,1.7547975783482392,K1
96.85959374256231,0.0027666999979982787,K1
96.23842511246158,0.6364670183541248,K1
99.29388734115952,0.91700633413289,K1
97.2229364390565,0.6722045327997748,K1
99.4033906152354,1.8900535538807828,K1
99.95945164577314,0.7534825339219735,K1
99.83073722813586,1.5837591392618027,K1
98.37844573822133,0.48977895884019884,K1
96.08228630472105,0.33209564904249134,K1
99.61378305112683,0.5881533247663322,K1
97.26547122724439,0.987915667974447,K1
98.89085797725127,1.6884699231060483,K1
95.69536350574306,0.8538087204221474,K1
99.21427443917729,1.6360666115116769,K1
95.51206879226208,0.312766697735926,K1
96.52099345799704,0.15071813816668067,K1
97.12331501420296,0.21523541029916382,K1
97.84108796834923,0.49311387962231223,K1
97.98216532674812,0.2350512858072753,K1
99.87941934209266,1.8651224077146809,K1
96.95898469282334,0.4843571882521709,K1
96.25199106426787,0.9667870704047841,K1
95.19996400950359,1.279410212150254,K1
97.04151454169872,0.7548131451777746,K1
99.046824857446,1.41807092036658,K1
99.77166907696346,0.7038724809913814,K1
99.48771382324702,1.5399343725001777,K1
96.78712325797356,1.2433308729065156,K1
96.44284978825848,1.7487998341496847,K1
95.56213658606156,0.42486872258808206,K1
95.9151664603996,0.8060520048085773,K1
98.72616480016065,1.0538148981043607,K1
97.43838161769104,0.0010919297939913086,K1
97.12700862677528,0.12710754967231686,K1
96.04126626060742,1.8647878779209888,K1
96.0769910217162,1.716675277268525,K1
99.01446685780667,0.31829247388448567,K1
98.0285597863514,0.23132374381002663,K1
98.63944079184756,1.2749245547444132,K1
99.0596928084551,0.9587690987783761,K1
99.57431543916691,0.09869789357687941,K1
96.46444282513508,1.430105194930334,K1
97.09054605874,0.34590270854231275,K1
95.53605372714273,1.6346782229232428,K1
97.36571489232823,1.7645673438382148,K1
98.66644567158363,0.8194524112614872,K1
96.86755507077842,1.0312766933025035,K1
99.44529976594865,1.4745571594283358,K1
95.02576482134512,1.3883157027382511,K1
99.5975370345291,1.4209115190089832,K1
95.88502890783748,0.9670362548549174,K1
95.7015800896171,0.7179905566792641,K1
99.6855852097026,1.8466106151174166,K1
96.41418426088042,0.6792620883323983,K1
98.00106434065647,1.92639459052076,K1
95.73900667032696,0.5138332873733382,K1
99.36778413645386,0.983784463416689,K1
99.49480546113516,0.37103579504635253,K1
97.6633429373568,0.6525392652987447,K1
96.58271279946239,0.8937539278923983,K1
97.16538724550634,0.7146937593559088,K1
99.5748538515781,1.4634883708657855,K1
98.63773495665765,0.5798268991839108,K1
97.8885471215842,1.558358866603668,K1
98.97795184271607,0.6890609215086245,K1
98.85436378284324,1.471787793615466,K1
95.7075324281095,1.7318909371329545,K1
97.20660735090206,0.9728208977773309,K1
97.24184589448998,1.135692002955015,K1
98.10584623683528,0.9963591315258868,K1
99.33394271629548,1.2554695123905688,K1
97.0071397465276,0.8333835138174219,K1
99.05419307564476,0.6963838854930402,K1
96.05727397891206,0.11876637601157847,K1
99.38013423960287,1.8370929023806999,K1
95.60060091081738,0.6689474829922297,K1
95.87686034757623,0.23179693765175946,K1
99.49933371500015,0.11375451829071093,K1
99.90242831734503,0.19290172139476836,K1
99.31735324596792,1.1330122139783254,K1
96.83958743908937,0.6846847532503157,K1
98.78682071618854,0.6291465900085744,K1
98.28659458308572,1.0346521670321602,K1
97.42482822579035,1.8023243412983232,K1
97.77322529310129,1.6537232060973899,K1
98.62786767050744,0.0771144921179967,K1
98.8655502625271,0.4337405001820813,K1
99.51574823425786,0.08584838121766403,K1
96.66536017237159,0.19946589446950802,K1
97.37794558542421,1.6400448717395035,K1
96.49093679831532,0.3018697946220832,K1
96.6513351784845,1.627760283841272,K1
95.70191978899673,0.4547248981550036,K1
95.34425982246687,1.4114200879792154,K1
96.97616621768168,0.621679954286632,K1
98.59313195170576,0.6719550846805105,K1
98.63885636607209,1.630398790628627,K1
96.0883142172887,1.9476373936919666,K1
95.81178973956334,0.5816818133134851,K1
95.89897645416771,0.6910113127126689,K1
97.40030443910378,1.0443517380042382,K1
99.26803021148136,1.778895817631733,K1
96.10051930390453,1.245788064371505,K1
95.55748028649357,0.9179397203641366,K1
96.61166769023309,0.6330014909072128,K1
97.4129212085605,1.459655271058535,K1
95.34591329396194,1.758346675374809,K1
98.6740688731528,0.3529987777781203,K1
99.69580454543686,1.0126244480467772,K1
99.99904289058483,0.3945189486014753,K1
97.674540991916,0.5804960851198568,K1
96.52086778694623,1.1821307616679804,K1
99.60859533435416,1.61052771115835,K1
98.61970699250664,1.1183475642034044,K1
99.61149251833724,0.9847228133817683,K1
99.36916089167359,1.6679632877532635,K1
96.06917673400794,1.5424509259318204,K1
95.0608557847163,0.645659075096175,K1
96.14783722345975,1.0137259169746269,K1
98.68426580840392,0.19535273489544824,K1
97.57461100968385,1.8768240433887713,K1
96.14323275491472,1.3542822882228482,K1
97.96440135390579,0.02012739131218666,K1
97.37913097928612,1.4175407818820973,K1
95.21987716012045,1.7590429660474602,K1
97.60040708317837,0.06132209665143584,K1
96.1220680596042,1.907351392854626,K1
97.91159866526027,0.21494513553760908,K1
96.43772251140281,0.9134072517209684,K1
95.10475034633865,0.8232310272275176,K1
97.44729317717349,0.4873557505624644,K1
97.94319500145993,1.5064802391843537,K1
96.17917112052818,1.2409998005599754,K1
98.19811121481871,1.897080602257682,K1
98.89138083648221,1.696690539580012,K1
97.45209954218137,0.37069717395876567,K1
99.97907646479817,0.2587115220773992,K1
97.35728659677133,0.1361861984842132,K1
99.7192542867541,1.9298498816968792,K1
98.59694531001986,0.6999856872603378,K1
96.27191200558812,0.5306066490740948,K1
95.63647012710037,1.0516179061534459,K1
95.7090863785074,0.6334613331069125,K1
98.13353237979553,1.4550872191814996,K1
95.1213635231103,0.8602319687534798,K1
98.26062297421069,1.7064919523170257,K1
97.3766239110604,1.9384117434353705,K1
96.32816273770723,0.02701741325343776,K1
97.41876432350868,0.5122275900400359,K1
99.11858836011585,0.46554534436222417,K1
96.55314609145653,1.5824548620382246,K1
98.5757162601268,1.116102473314525,K1
98.5247403096138,0.837273727140053,K1
95.02655023807334,0.022710257024385117,K1
97.55610893786843,0.16658195943799847,K1
95.25537740084629,1.9310332782749466,K1
99.29501319829029,0.30405445441913903,K1
95.00332109295103,1.8833355907795128,K1
96.39162649160058,0.371795205710995,K1
98.45754053915768,0.2178074776826524,K1
96.323247990014,1.950189360424093,K1
98.19731387237005,1.041355582965107,K1
96.98959307417469,1.549001909768404,K1
95.70478738261846,1.9346756040739643,K1
99.30561504032893,1.2353139651384866,K1
95.2145309520128,1.4017112988954754,K1
99.5664217044274,1.049154134957252,K1
96.77112410913631,0.24055468995893925,K1
98.77450552068784,1.7700437024236124,K1
95.50125872037924,1.5179691095046839,K1
95.08530243129549,1.934109836154439,K1
98.07529010317548,1.1048781179832663,K1
96.47974916794463,1.8585833431395669,K1
96.32952813668396,1.6562932264333898,K1
99.92554339668565,1.5667932910296116,K1
97.59494960193216,0.13214852770334384,K1
97.36206894585537,0.8765118939434071,K1
96.01398020593497,0.8471752734286089,K1
96.7887894204017,0.32736852230329694,K1
97.20687071666244,0.5255999126489781,K1
97.61031210341132,0.07032011943238836,K1
99.53115709893642,1.6327286110397121,K1
97.76290666255252,1.7036171655144863,K1
99.811975369054,0.22104458810532113,K1
98.15415904204902,1.9959880018713172,K1
99.93944584666762,1.2066459845814892,K1
95.64010435225408,1.1663856619810564,K1
95.01032317787211,0.39782266933371924,K1
99.7806157977998,0.6608811452056877,K1
98.19195052888475,0.5617189892644854,K1
99.73910943555795,1.4571174598989736,K1
96.64825578790706,1.5835228423607417,K1
95.54082762238168,0.7846378801309188,K1
96.10609063865796,1.3674528945520925,K1
95.51223140885965,0.7940516645653481,K1
96.38324865104595,1.0126858386476083,K1
96.74948840251939,1.412821155334022,K1
95.12288512153484,1.267973842611815,K1
96.1528564484691,0.5374180575136986,K1
99.00127801791761,1.9111367879608416,K1
96.58275105013543,1.6536105407381514,K1
95.51995418985616,1.2679633060147664,K1
98.75516149767459,0.3119558560689131,K1
97.1300119383478,1.785414328497963,K1
95.51789231724186,0.0361927164029503,K1
97.95292689523967,0.8710630810618669,K1
98.99344624441952,1.8469110764082133,K1
96.49576822271908,0.7768082343382106,K1
97.43136043164657,1.1763029208705986,K1
99.91926914840809,1.394660501660103,K1
96.94774253672784,0.5275353729009242,K1
99.72312859211063,0.2710968662170128,K1
98.60132926252379,1.8507900505848813,K1
98.3233279326722,0.8461088803322423,K1
95.99495469962741,0.7349506445038545,K1
98.53435904710061,1.2990684483505937,K1
99.63988083299179,1.7337218273187498,K1
99.08075376133183,1.8229017507015246,K1
96.38168576368524,0.739047080279299,K1
96.89946951893009,1.1209011774195605,K1
98.34109114771385,0.5734333660807887,K1
95.09731233654651,0.7984447673158186,K1
96.542639797772,1.8843694380360958,K1
99.44132520272022,1.7206213566868391,K1
98.26499880472622,0.6885783293978778,K1
97.74424633699653,1.6304500814327454,K1
95.49305184361405,1.6021497605106094,K1
95.20589895664061,1.6328420624287114,K1
99.03781902079936,0.10201461765751163,K1
98.13580355730929,1.0049061486257944,K1
95.84909751585857,0.2967578753547513,K1
98.86629563033512,1.1353854976736881,K1
99.91499567458266,1.9644955545766882,K1
99.96333496732133,0.23723103673153179,K1
99.69128068481982,0.4891392180411256,K1
97.29106129879305,1.5148131116434518,K1
96.01810466038616,1.1326232111086598,K1
95.92908374112997,0.2094722133625866,K1
95.582793062148,0.7152780696964376,K1
95.02327418418592,0.849707842403379,K1
98.32098552540575,0.8033763700079775,K1
95.42897300259918,0.1253777240472811,K1
96.39058256382431,0.3386253810872015,K1
99.82547486608985,0.30246044994817,K1
99.02731218702499,1.1722158834822896,K1
97.84643459992147,1.0241614318475691,K1
99.85881538056975,0.7276895501832756,K1
98.93957875476939,1.1105882149339192,K1
96.97816833812863,1.9109318666115618,K1
97.99157984682344,0.23783388429202712,K1
97.08769600498428,1.5631634553632152,K1
98.46873511619607,1.8326806596731484,K1
96.2968869207076,1.5163874327076476,K1
97.2993760369726,1.1472194939336309,K1
99.77523340503141,1.9585726399783547,K1
94.30795481962782,3.077291263190889,K2
94.4385041786366,3.915827532924239,K2
92.14998390235357,2.1072280475014513,K2
93.8506406209579,3.506316742172339,K2
93.9309424973253,4.2440683980298095,K2
93.96783684024176,2.9019534760903003,K2
94.00399299533815,3.646538985398502,K2
92.36663100224571,4.025377741462271,K2
90.10679341469174,2.306950447662783,K2
91.4608868258376,4.948970329873519,K2
90.69872889432477,2.991788902277631,K2
90.25526532345962,2.9938066408781787,K2
91.60163143255416,4.840421512833567,K2
94.2257704349786,3.1482926577283146,K2
90.12384529019624,4.4930933419861345,K2
93.30268088572271,2.4570934509539293,K2
94.98035635505093,2.3007003122723693,K2
94.33557270796831,2.882798492389067,K2
92.17676733162578,4.386369580328944,K2
93.38754177997005,4.813593123332117,K2
93.10570162730191,2.2934304844371582,K2
94.42180181620975,4.3074665749657735,K2
93.5593522544666,2.161200642061206,K2
91.98111372330872,2.502307458378618,K2
94.10951954203935,4.101585868453588,K2
94.41538798659568,4.899725320772491,K2
93.87373807096249,4.982699249662286,K2
93.0738494307215,2.1113888116743436,K2
90.07125757575147,3.026311625611366,K2
94.11735859533769,4.598404118974193,K2
94.80406264411339,2.195364405646455,K2
90.22285555493832,4.7398507891011015,K2
91.5252334918143,3.673962201828898,K2
94.91222441500355,3.20134560420777,K2
93.3293569915492,3.202638690895956,K2
93.8409733223139,3.5831441767185974,K2
91.18761568993175,2.8139183037753988,K2
91.29029606269204,3.5969609847756825,K2
93.51594508007832,4.847839700129427,K2
93.4704368754149,4.343578531887172,K2
90.84463057932282,3.122187875021977,K2
92.06890109929132,4.059140690001419,K2
91.47945988188437,2.9098757642589983,K2
91.77944577320434,4.430906244629696,K2
92.88795045021675,2.2258318394982033,K2
90.39123049845234,3.113860832847498,K2
93.83295525303079,4.066050279436041,K2
93.53991177325594,4.301630198162291,K2
91.43576356443165,3.644768845826264,K2
92.71676320158384,4.218897503539848,K2
94.78435284552823,2.833969834386398,K2
93.96640836378523,3.9799116455697874,K2
92.9011893543173,4.324639338042205,K2
94.72016233214049,2.110074253608239,K2
90.7370005125661,4.2688616945033475,K2
90.41895676455043,3.548371102223279,K2
91.09930388320804,2.8228871115282543,K2
93.50920241472208,2.0905783198061347,K2
94.36659713950952,3.33343686605681,K2
92.51196646953551,3.6201438910810757,K2
93.22772147289747,3.034569759868244,K2
90.50553745281745,2.9551368099985296,K2
90.8407105901141,3.6683995383514216,K2
91.59014315480194,4.874201533980305,K2
94.8286713899014,3.8603776417047246,K2
93.08748633833643,4.956135693701318,K2
94.43641575617593,4.295209847474419,K2
91.5679530587135,3.096617084354229,K2
91.00633382880433,3.461444380752124,K2
94.9518426106979,4.736452859034767,K2
90.59174717009735,2.0755708678715186,K2
94.49318834204134,3.6115103838461224,K2
91.00094944104228,4.020959808753906,K2
93.2211158896491,2.3662568205094017,K2
91.2980011674881,2.180233892939774,K2
91.04930236935071,2.3969170245591886,K2
90.96618146237277,4.056401437739351,K2
90.24749872130533,2.3055638457446497,K2
90.67086819039145,2.949623362874402,K2
91.4937515542597,2.765191355949918,K2
93.75268326716208,4.994068363274302,K2
92.66988961814398,4.832608153741826,K2
91.98305056063032,2.3200473404081405,K2
92.04386914734918,2.88838332024408,K2
92.46703481144588,3.9711310307492695,K2
92.30525109576205,4.805481536233477,K2
94.4238241114969,4.105932785498592,K2
92.44842456182275,2.3950618454433705,K2
91.98506833388817,4.113204618203521,K2
91.42442760276866,2.3119642326302614,K2
94.53949228755314,4.1271524294466335,K2
93.07638213317549,4.37749671682675,K2
94.17823018791738,3.45037699451307,K2
94.4059412570472,4.7492570321033165,K2
91.3577554771239,3.8226360793723826,K2
92.63292014410234,3.613837337455707,K2
94.68831546982281,2.915566108079087,K2
94.91716989117288,4.706393644412696,K2
92.29361444306751,4.452359790854499,K2
93.8452349716007,4.033684908855564,K2
91.59916944691577,2.589352975462862,K2
93.3576384838288,4.5289198892032525,K2
90.08126394338684,3.928410125925536,K2
92.21436512311107,4.69426326538095,K2
91.60736465427102,3.422554436790865,K2
92.57383552017593,2.421318564113159,K2
93.56446151349454,4.491429035362879,K2
90.2895463844813,2.874166461610708,K2
90.19022340767529,4.869632314064727,K2
93.33584410351912,4.892601258364344,K2
92.65747139165654,4.406205571686842,K2
91.8720699193987,3.0614570977179225,K2
91.89133908552566,3.9735864011792845,K2
91.79726575510826,4.701102354812677,K2
94.91637432525077,2.091279546011018,K2
90.96811645201248,2.336749977762158,K2
90.21182023545721,2.6832229800418594,K2
92.23396660184541,4.510971095866051,K2
91.10912015254998,3.481835766986604,K2
94.64809369723378,4.001644120360025,K2
93.99039509877998,3.6529819105564587,K2
94.90233229420315,3.7659864640444227,K2
90.22755356981295,2.5939483998193844,K2
92.02386814478574,3.803831517721329,K2
93.8596543370448,3.239258377711659,K2
93.55029152507845,4.369608509327374,K2
91.58630098624991,4.937810720107455,K2
93.24828247617918,4.642994182358393,K2
92.77968844404303,4.224809321456971,K2
93.85272030808183,4.724745137703737,K2
90.75174878435685,3.6748502725077454,K2
92.14189256552928,4.7694770635212205,K2
90.525473471245,4.947721666042739,K2
94.37725662046648,2.2214788446927454,K2
92.45483192770237,4.1526785006375775,K2
93.69075772845528,4.7194823757137625,K2
93.99932717791155,2.9327911410322685,K2
92.49217392931226,4.1053572888075625,K2
90.69218420682175,2.581972392800592,K2
92.40521224054936,2.894737396116538,K2
94.31279624892048,3.7588319645618538,K2
91.74332598859183,4.54649907681323,K2
94.0243922427712,4.995064631297808,K2
94.23653844166867,3.243369604417039,K2
90.63749440884995,4.521922724601433,K2
90.29878958980197,3.0508136220345623,K2
94.59868990385637,4.882299420335302,K2
93.2028229676061,4.06594495095114,K2
90.21227244362761,3.5434410232686435,K2
92.7343408940317,3.0203022383723335,K2
90.34298417376942,2.686722799173182,K2
91.78991968430599,3.3054259595489888,K2
92.95463362766785,4.167174556094709,K2
91.58815936636974,2.9868612797569494,K2
90.09845821361851,2.122624580282055,K2
91.28910847154268,4.22073499302487,K2
93.14156915186956,4.309367062033504,K2
93.8445971810741,4.569702403007904,K2
93.60159632993442,4.937032757002468,K2
94.49412609650909,3.7601514986697024,K2
92.94078835245585,2.1028011210566886,K2
94.99263288854178,2.3947279920984252,K2
93.70173598315796,4.463045585372926,K2
91.86527264652602,2.590556163995941,K2
90.49379943395277,4.245818017488734,K2
92.26326764602848,4.141153277003407,K2
94.577038244259,2.43975120845317,K2
94.595855003619,3.23487937852531,K2
91.52633504948645,4.829186781808337,K2
94.953258463032,2.596676653302344,K2
93.28419173475991,2.319485941313181,K2
93.25457001928753,4.481939683327549,K2
93.42249273262034,3.2519994261877874,K2
91.91533179781885,3.1793672456702513,K2
92.94855908996462,4.644701810217487,K2
94.64533078634383,2.1605888606219543,K2
90.90811197322844,2.3366729474848658,K2
90.96667320383457,3.0398234318275152,K2
92.53265841311313,3.888383681027457,K2
93.6607110956985,4.670334624157421,K2
94.94544218614895,3.9885694356713595,K2
94.22682259333881,4.334116540774097,K2
91.53766019609355,4.627076810704769,K2
90.213815689739,2.0011020312543737,K2
91.36866314694232,3.3862925888823496,K2
93.19181447500338,2.3053107996336344,K2
93.3650506691742,4.405447601179084,K2
90.92656459789683,3.245375764495382,K2
92.59992494976655,3.355421054253442,K2
93.99914965444235,4.881567194357992,K2
93.9947658200409,2.233978453627474,K2
94.02467786079563,2.1997889967066535,K2
91.17985192620785,2.4592906905071685,K2
90.98759553423042,3.584945381172052,K2
93.35844928805427,3.410963847008123,K2
94.79847819514622,2.7208769600905,K2
93.81570115127397,4.610546535521445,K2
92.8103305537736,3.3686675058846594,K2
92.98092223389622,3.286429310481029,K2
92.77596941161684,3.2508018563864045,K2
92.00234855147067,4.08603940441859,K2
90.46425606533984,2.4996262181864624,K2
94.25599235857501,4.313232040445564,K2
91.40726863647197,3.131806797997281,K2
94.6301325331424,4.454231675521584,K2
93.07173149989815,2.6644705364088734,K2
90.22125985657635,3.2937735405256943,K2
93.36313569628732,4.485441471553555,K2
94.26344502871135,2.09832770388009,K2
91.2207851691844,3.017283765432209,K2
90.94366105479693,4.408926135091513,K2
93.83732881542471,3.5504991211429124,K2
94.91463238997927,2.432175623272527,K2
94.49825851663834,2.3493897624857487,K2
90.8159085275706,4.088657600751857,K2
90.54784846020844,3.697535286256133,K2
92.10116768236327,4.185421896623044,K2
94.50337619404432,4.309614544007166,K2
94.24844938210595,2.098836345593697,K2
91.55097749122102,3.546299260058997,K2
92.0797665731489,2.6937648589390655,K2
91.53937048980012,4.836292911174818,K2
91.47090439935675,3.061712330539357,K2
90.01854886875009,4.535232881833624,K2
90.77420351700788,2.6124328265411783,K2
91.27632258546012,4.653866170534528,K2
91.03225705623157,4.39257908260382,K2
94.04024670161452,4.781061706359187,K2
90.57780656800156,2.651836917013494,K2
93.71449146040361,2.5880022628422172,K2
91.43164773436725,2.500224740334088,K2
90.86348343077525,3.444660063884617,K2
90.54841531056479,2.965092855390867,K2
92.13296954799439,2.073644349571933,K2
91.94166583237227,2.2823673082565508,K2
92.46789265573088,4.477214565671289,K2
94.09211081090893,2.2413455466122016,K2
93.0061387883726,4.503759145913709,K2
91.18986271467318,4.285779534348798,K2
94.45382173225046,4.418372454321332,K2
90.53650515757752,2.0271799985671546,K2
90.95862054960922,2.8114320228398695,K2
93.0809149530798,3.1528195257269553,K2
93.51703515330736,3.059224881564826,K2
90.772127123273,2.9380695304581055,K2
94.42162113194567,4.875597032735195,K2
91.03756367033684,4.365405161073324,K2
91.36674368269935,4.661394630294223,K2
90.82772806398128,3.997879756082171,K2
90.4210563235659,4.921679971921609,K2
93.50316672320271,4.525447218215255,K2
92.83334669681517,3.4304040917865803,K2
93.10941195697183,3.586224535098344,K2
92.34692177572576,4.278350754372928,K2
90.89100477469634,2.5135161444654757,K2
92.15921325324854,2.962243748134838,K2
90.37062258956512,4.5334114772562035,K2
93.85801403347175,3.631764499408954,K2
94.89662268632185,2.217800199642816,K2
93.83334650513937,2.7991111748272903,K2
91.84299459971788,2.657838155609203,K2
93.94518945730933,2.432720306064698,K2
94.20008348867638,3.984732944689502,K2
90.29511622634557,4.43294519480046,K2
93.1387785808149,4.714946958735025,K2
93.74361153204319,3.6833627822893247,K2
94.18273590309599,2.834150714903666,K2
92.73475030922282,2.8808504594102304,K2
94.84102195545255,2.678588902526019,K2
90.07869119835232,2.9775645260113888,K2
92.51254698484902,2.0850888026902252,K2
92.79624150016954,4.62284832485369,K2
93.52366097208335,3.868904968934913,K2
94.77980875354126,4.874838001526317,K2
94.12133234851615,3.823225542157553,K2
92.43882279748853,2.039948339739402,K2
93.0313095311327,4.9672642260705615,K2
94.09050525012015,3.021813931653056,K2
90.76023512522211,4.352175843401462,K2
93.71968910315871,4.9011403759379695,K2
94.37421180969669,3.666987875817222,K2
90.5064212348237,3.45050197515188,K2
91.56847527011159,3.5372254460745194,K2
91.50850787319827,4.585468975926787,K2
94.22163506991411,2.9463954715011678,K2
92.99790673186997,3.2905425729171625,K2
94.54546378514281,2.5620827042789682,K2
93.4886420089248,4.911125983511649,K2
90.87637759781545,2.6058992852726095,K2
93.46861669336114,4.337461773574741,K2
92.45274527396967,3.829059395441364,K2
91.06341204405915,3.429842685701978,K2
90.56035940437458,2.964265775826994,K2
91.42389852515477,3.33387608030726,K2
94.65063181121849,2.543802986443527,K2
92.0069412331236,3.846791657328934,K2
94.73278543037001,2.3994445746073048,K2
94.58938308496556,2.2431613659021847,K2
92.40370698580132,3.3637696016914482,K2
91.04801364438597,3.0423790043475423,K2
92.270826341742,4.595634388731888,K2
94.7753207268678,3.5567770359114954,K2
94.3504989514721,3.824514757030338,K2
91.74543670993837,2.582582622840407,K2
92.06567385891383,3.568472848771543,K2
90.22221694129779,2.437523497612552,K2
93.0009221199072,2.6750047840314863,K2
94.18663188040648,2.980826749322572,K2
90.52417103626625,2.250591765665951,K2
94.6856151026589,2.3540609337256377,K2
90.7045488208103,4.587998173798259,K2
91.27144065138673,3.9978542322632484,K2
94.08362843514945,3.8215419203905765,K2
94.78744271723924,4.1266486977825245,K2
90.56375754951829,3.6752300796376396,K2
93.59093263044592,4.405871721120335,K2
90.13160667642046,4.156636745814273,K2
94.12840410509725,4.240501432806069,K2
92.56174572827798,3.374062889266409,K2
92.74709291649908,4.113931096479806,K2
94.61457145316243,3.851105631923375,K2
94.43917153141734,4.103770542337182,K2
90.34168188719424,3.5024845700048655,K2
91.43243174157621,2.855524784397717,K2
91.77963775607992,2.9441983160014273,K2
92.8930499005855,4.0508045010606715,K2
91.34374693538368,2.389287867705144,K2
90.29404360467231,3.7272585350916567,K2
90.930650831665,2.0277439826710983,K2
94.63876539661852,3.611421257249722,K2
90.46224090123486,4.528763336382456,K2
94.91601369145059,3.345801986053152,K2
90.2124480411908,2.3526378222681905,K2
86.90826873322716,9.427613187244386,K3
85.7401933963888,9.119950470013478,K3
85.0748813010951,7.286943493929055,K3
88.22198570475284,5.301897410127982,K3
88.07381375308243,9.72202060734778,K3
85.80129960068298,8.648056915176763,K3
88.04546948971772,5.925581944396153,K3
85.03101707354683,5.046422252529635,K3
87.66046204586014,9.713897047805968,K3
88.22149313732807,8.571499231468717,K3
87.46932743460269,7.909444713172849,K3
85.63183762665302,9.384103102003154,K3
88.80396314333402,9.990994764223048,K3
86.48861473777811,6.135088858980289,K3
85.62580828980671,9.821048783080224,K3
88.90442592314012,5.831623068598193,K3
87.76343235554107,7.068841040336384,K3
85.75743003903096,5.810364925149828,K3
89.81734997372592,6.524820914788611,K3
89.70719645841972,5.378053365325422,K3
87.30401521146595,5.648095242583801,K3
85.02393692620586,7.768830368530383,K3
85.56947052405681,8.610122654668398,K3
88.4905818785345,5.881664537322446,K3
89.70871071632759,8.605217042162447,K3
86.48985132078465,8.546168819753953,K3
88.65965138840768,6.711131656254803,K3
86.8779428123073,6.7955325382665,K3
88.08309221776037,9.502050732700898,K3
85.86596618114294,9.375998049181593,K3
85.13826578252672,8.301692979891111,K3
87.07219436594848,8.956407761162469,K3
88.60599056465452,7.40053903572592,K3
88.21932018361298,7.508865653499726,K3
89.05759235310941,7.38041992984116,K3
87.61577994996038,6.2526029320858925,K3
88.02521508405236,6.514524043349175,K3
87.88642007271491,5.848390577870349,K3
85.79734546170579,7.085148705959968,K3
87.1340975755527,6.340546324562695,K3
85.65798425183345,5.1960526960694855,K3
85.12615913643909,6.357751450032378,K3
87.30926721080968,8.631216406530635,K3
87.37435850357005,9.520254097176409,K3
85.17609902287704,5.903303107703172,K3
86.69257246385071,7.887480940325613,K3
89.26368078946972,6.751009759782882,K3
